"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Test Case 214: Verify ability to delete comment from comment/question thread.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Open the first comment thread
7. Delete comment in thread
8. Verify comment is deleted successfully
","22064","test_CMS_214_Delete_From_Comment_Thread","tests","Tue Aug 19 20:40:59 CST 2025","passed","Tue Aug 19 20:41:21 CST 2025","","test_11_CMS_Notifications","",""
"
Test that a user with admin role can access the profile page and edit profile information.

Test Steps:
1. Launch the browser
2. Go to the login page
3. Enter the admin credentials
4. Click the login button
5. Verify that the user is logged in
6. Click the profile button
7. Verify that the user is on the profile page
8. Click the edit profile button
9. Enter the new profile information
10. Click the save button
11. Verify that the profile information is updated
","25946","test_NAF_7_4_0_Edit_Profile","tests","Tue Aug 19 20:33:49 CST 2025","passed","Tue Aug 19 20:34:15 CST 2025","","test_7_CMS_Authentication","",""
"
Test that an admin can make posts in the communities and posts should be shown to end users in ""All"" and ""Admin"" tabs.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Community page
4. Create a post with image and publish it
5. Verify the post is created and displayed
6. Create another post and save as draft
","50661","test_12_2_0_Create_Post_In_Community","tests","Tue Aug 19 20:41:42 CST 2025","passed","Tue Aug 19 20:42:33 CST 2025","","test_12_CMS_Communities","",""
"
    Test Case: NAF-60
    As a registered user I can view and update my profile settings
    Scenario: Modify Mobile
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Enter mobile number
    5. Click on ""Save"" button   
    ","27240","test_NAF_3_4_0_modify_mobile","tests.android","Tue Aug 19 20:49:18 CST 2025","passed","Tue Aug 19 20:49:45 CST 2025","TestPersonInformationManagement","test_3_Account_Setup","",""
"
Test Case 213: Verify ability to delete notification from 3 dots menu.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Delete notification from 3 dots menu
7. Verify notification is deleted successfully
","10740","test_CMS_213_Delete_From_Three_Dots_Menu","tests","Tue Aug 19 20:40:49 CST 2025","passed","Tue Aug 19 20:40:59 CST 2025","","test_11_CMS_Notifications","",""
"
Test that an admin can view all communities from the CMS.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Postpartum community page
4. Verify visibility of all community groups
5. Check each community individually (Pregnant, Trying to Conceive, Postpartum)
","20408","test_12_1_0_View_All_Communities","tests","Tue Aug 19 20:41:21 CST 2025","passed","Tue Aug 19 20:41:42 CST 2025","","test_12_CMS_Communities","",""
"
Test that a user with admin role can login to the content management platform 
using the same credentials as for the mobile app.

Test Steps:
1. Launch the browser
2. Go to the login page
3. Enter the admin credentials
4. Click the login button
5. Verify that the user is logged in
","9024","test_NAF_7_2_0_Login_As_Admin","tests","Tue Aug 19 20:33:31 CST 2025","passed","Tue Aug 19 20:33:40 CST 2025","","test_7_CMS_Authentication","",""
"
    Test Case: NAF-91
    As a user during onboarding, I should be able to start one of the recommended programs right from the onboarding
    Scenario: Valid program selection and start
    Steps:
    1. Open the app, assume the user is logged in
    2. Click on first recommended program
    3. Verify 'Start Program' button is displayed
    4. Click on 'Start Program' button
    5. Finish first day of the program
    ","51415","test_NAF_4_2_0_valid_program_selection_and_start","tests.android","Tue Aug 19 20:54:08 CST 2025","passed","Tue Aug 19 20:54:59 CST 2025","TestProgramManagement","test_4_Program_Management","",""
"
Test Case 212: Verify ability to close comments view.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Click on the first notification entry
7. Close the comments view using Escape key
8. Verify comments view is closed successfully
","8473","test_CMS_212_Close_Comments_View","tests","Tue Aug 19 20:40:40 CST 2025","passed","Tue Aug 19 20:40:49 CST 2025","","test_11_CMS_Notifications","",""
"
    Test Case: NAF-432
    As a user I want to create text or text + image posts to share with the community
    Scenario: Verify edit post after sending
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Find first post with three dots (more options)
    4. Click three dots and check for Edit option
    5. If Edit option exists, click Edit
    6. Update post text to ""Test edit post""
    7. Click Post button
    8. Verify updated post is visible in feed
    
    Expected Result: Post should be editable if edit functionality is implemented
    ","0","test_NAF_14_2_0_verify_edit_post_after_sending","tests.ios","Tue Aug 19 21:08:42 CST 2025","passed","Tue Aug 19 21:08:42 CST 2025","TestCommunityManagement","test_14_Community","",""
"
    Test Case: NAF-269
    As a user I want to create text or text + image posts to share with the community
    Scenario: Verify viewing comments on a post
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Click on a comment button for any post
    4. Verify comment section opens
    5. Add a comment
    6. Verify comment is posted successfully
    
    Expected Result: User should be able to view and add comments to posts
    ","11157","test_NAF_14_2_0_verify_viewing_comments_on_post","tests.android","Tue Aug 19 20:59:54 CST 2025","passed","Tue Aug 19 21:00:05 CST 2025","TestCommunityManagement","test_14_Community","",""
"
    Test Case: NAF-62, NAF-63
    As a registered user I can view and update my profile settings
    Scenario: Change Password
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Click on ""Change Password"" button
    6. Enter new password
    7. Enter confirm password
    8. Click on ""Save"" button
    9. Verify password is changed
    ","27551","test_NAF_3_4_0_change_password","tests.android","Tue Aug 19 20:49:51 CST 2025","passed","Tue Aug 19 20:50:19 CST 2025","TestPersonInformationManagement","test_3_Account_Setup","",""
"
Test that an admin user can delete a video using the 3 dots menu.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Video section
4. Upload a new video with random title
5. Delete the video using 3 dots menu
6. Verify video is successfully deleted
","29362","test_NAF_8_10_0_Delete_Video","tests","Tue Aug 19 20:35:56 CST 2025","passed","Tue Aug 19 20:36:25 CST 2025","","test_8_CMS_Video_Management","",""
"
    Test Case: NAF-433
    As a user, I want to be able to log out from the app
    Scenario: Logout and Relogin
    
    Steps:
    1. Open the app
    2. Go to ""My Profile"" button
    3. Click on ""Log out"" button
    4. Verify successful logout
    5. Click on ""Log in"" button
    6. Verify successful login
    
    Expected Result: User should be successfully logged in and redirected to the main app
    ","58164","test_logout_and_relogin","tests.android","Tue Aug 19 21:01:00 CST 2025","passed","Tue Aug 19 21:01:58 CST 2025","TestLogout","test_2_Authentication_logout","",""
"
    Test Case: NAF-265
    As a user, I want to join a community based on my selected stage during onboarding.
    Scenario: Verify community feed navigation
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Verify community feed is displayed
    4. Verify community feed navigation is working
    ","0","test_NAF_14_1_0_verify_community_feed_navigation","tests.ios","Tue Aug 19 21:08:12 CST 2025","passed","Tue Aug 19 21:08:12 CST 2025","TestCommunityManagement","test_14_Community","",""
"
    Test Case: NAF-266
    As a user I want to create text or text + image posts to share with the community
    Scenario: Verify creating a text-only post
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Click ""NEW POST"" button
    4. Enter text content
    5. Click ""Post"" button
    6. Verify post is created successfully
    
    Expected Result: Text-only post should be created and visible in the community feed
    ","11552","test_NAF_14_2_0_create_text_only_post","tests.android","Tue Aug 19 20:58:45 CST 2025","passed","Tue Aug 19 20:58:56 CST 2025","TestCommunityManagement","test_14_Community","",""
"
Test Case 201: Verify the ""Mark as read"" button functionality.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Mark the first notification as read
5. Verify notification status changes
","7343","test_CMS_201_Mark_First_Notification_As_Read","tests","Tue Aug 19 20:38:51 CST 2025","passed","Tue Aug 19 20:38:58 CST 2025","","test_11_CMS_Notifications","",""
"
Test that an admin can delete and edit own posts, replies and posts/replies created by others.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Postpartum community page
4. Create a new post with image
5. Publish the post and verify creation
6. Edit the post with new content
7. Add a comment to the post
8. Delete the comment
9. Delete the post
","49296","test_12_4_0_delete_edit_own_and_others_post","tests","Tue Aug 19 20:42:33 CST 2025","passed","Tue Aug 19 20:43:22 CST 2025","","test_12_CMS_Communities","",""
"
Test Case 205: Verify that marking multiple notifications as read works correctly.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Mark multiple notifications as read (up to 3)
5. Verify each notification is marked as read
","6883","test_CMS_205_Mark_Multiple_Notifications_As_Read","tests","Tue Aug 19 20:39:25 CST 2025","passed","Tue Aug 19 20:39:32 CST 2025","","test_11_CMS_Notifications","",""
"
    Test Case: NAF-269
    As a user I want to create text or text + image posts to share with the community
    Scenario: Verify viewing comments on a post
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Click on a comment button for any post
    4. Verify comment section opens
    5. Add a comment
    6. Verify comment is posted successfully
    
    Expected Result: User should be able to view and add comments to posts
    ","1006","test_NAF_14_2_0_verify_viewing_comments_on_post","tests.ios","Tue Aug 19 21:08:52 CST 2025","passed","Tue Aug 19 21:08:53 CST 2025","TestCommunityManagement","test_14_Community","",""
"
    Test Case: NAF-20
    As a user, I want to log out and log back in
    Scenario: Logout and Relogin
    
    Steps:
    1. Open the app
    2. Go to ""My Profile"" button
    3. Click on ""Log out"" button
    4. Verify successful logout
    5. Click on ""Log in"" button
    6. Verify successful login
    ","55106","test_NAF_2_5_0_logout_and_relogin","tests.android","Tue Aug 19 20:47:14 CST 2025","passed","Tue Aug 19 20:48:09 CST 2025","TestAuthentication","test_2_Authentication","",""
"
Test that an admin user can search program by program's title.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Programs section
4. Create a new program with random title
5. Search for the created program by title
6. Verify search results display the correct program
","28216","test_NAF_930_Search_Program","tests","Tue Aug 19 20:37:13 CST 2025","passed","Tue Aug 19 20:37:42 CST 2025","","test_9_Programs_Management","",""
"
    Test Case: NAF-73 - NAF 81, random stage change
    As a registered user I can edit my current stage
    Scenario: Change Stage
    
    Steps:
    1. Open the app, assume the user is logged in   
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Click on ""Stage"" button
    5. Click on ""Change"" button
    6. Verify stage is changed
    ","37309","test_NAF_3_7_0_change_stage","tests.android","Tue Aug 19 20:53:21 CST 2025","passed","Tue Aug 19 20:53:59 CST 2025","TestPersonInformationManagement","test_3_Account_Setup","",""
"
Test that an admin user can publish a video and verify it remains published after logout/login.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Video section
4. Upload a new video with random title
5. Publish the video
6. Logout and login again
7. Verify video is still published
","20994","test_NAF_8_9_0_Publish_Video","tests","Tue Aug 19 20:35:35 CST 2025","passed","Tue Aug 19 20:35:56 CST 2025","","test_8_CMS_Video_Management","",""
"
    Test Case: NAF-47
    As a registered user I can add my kids info in my profile page
    Scenario: Delete Kids
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Add a child"" button
    4. Enter child's name
    5. Enter child's age
    6. Click on ""Save"" button
    7. Verify child's info is added
    8. Click on ""Edit"" button
    9. Click on ""Delete"" button
    10. Verify child's info is deleted
    ","38143","test_NAF_3_5_0_delete_kids","tests.android","Tue Aug 19 20:52:37 CST 2025","passed","Tue Aug 19 20:53:15 CST 2025","TestPersonInformationManagement","test_3_Account_Setup","",""
"
Test Case 211: Verify ability to reply to program step thread from notification.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Click on the first notification entry
7. Reply to the program step thread
8. Verify reply functionality works correctly
","19926","test_CMS_211_Reply_To_Program_Step_Thread","tests","Tue Aug 19 20:40:20 CST 2025","passed","Tue Aug 19 20:40:40 CST 2025","","test_11_CMS_Notifications","",""
"
    Test Case: NAF-37, NAF-39
    As a registered user I can view and update my bio
    Scenario: Update Bio
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Enter bio content
    5. Click on ""Save"" button
    6. Verify bio content is updated
    
    Expected Result: Bio content is updated
    ","21648","test_NAF_3_2_0_update_bio","tests.android","Tue Aug 19 20:48:19 CST 2025","passed","Tue Aug 19 20:48:41 CST 2025","TestPersonInformationManagement","test_3_Account_Setup","",""
"
Test that a user with admin role has access to the whole list of mobile users, 
where admins are identified by ""admin"" role.

Test Steps:
1. Launch the browser
2. Go to the login page
3. Enter the admin credentials
4. Click the login button
5. Verify that the user is logged in
6. Edit user role
7. Verify that the user role is updated
","13431","test_NAF_7_6_0_Edit_User_Role","tests","Tue Aug 19 20:34:15 CST 2025","passed","Tue Aug 19 20:34:28 CST 2025","","test_7_CMS_Authentication","",""
"
    Test Case: NAF-110
    As a user I should be able to check programs details
    Scenario: Comment under enrolled program
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to the Programs tab
    3. Click on a program card
    4. If not enrolled, enroll first
    5. Click Day 1 video
    6. Click comments entry
    7. Click write a comment
    8. Enter comment and send
    9. Verify comment is posted
    ","79813","test_NAF_4_8_0_comment_under_enrolled_program","tests.android","Tue Aug 19 20:56:17 CST 2025","passed","Tue Aug 19 20:57:37 CST 2025","TestProgramManagement","test_4_Program_Management","",""
