"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 11 14:17:51 UTC 2025","Tue Nov 11 14:17:52 UTC 2025","1101","tests.android","test_14_Community","TestCommunityManagement","","","test_NAF_14_1_0_verify_community_feed_navigation","
    Test Case: NAF-265
    As a user, I want to join a community based on my selected stage during onboarding.
    Scenario: Verify community feed navigation
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Verify community feed is displayed
    4. Verify community feed navigation is working
    "
"passed","Tue Nov 11 13:59:05 UTC 2025","Tue Nov 11 13:59:24 UTC 2025","19262","tests","test_11_CMS_Notifications","","","","test_CMS_11_3_0_Switch_Between_Tabs","
Test Case 202: Verify the switching between ""Unread"" and ""Read"" tabs.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Switch to Read tab
5. Switch to Unread tab
6. Verify tab switching works correctly
"
"passed","Tue Nov 11 14:02:09 UTC 2025","Tue Nov 11 14:02:41 UTC 2025","31601","tests","test_11_CMS_Notifications","","","","test_CMS_11_11_0_Reply_To_Program_Step_Thread","
Test Case 211: Verify ability to reply to program step thread from notification.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Click on the first notification entry
7. Reply to the program step thread
8. Verify reply functionality works correctly
"
"passed","Tue Nov 11 14:02:41 UTC 2025","Tue Nov 11 14:03:03 UTC 2025","21644","tests","test_11_CMS_Notifications","","","","test_CMS_11_12_0_Close_Comments_View","
Test Case 212: Verify ability to close comments view.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Click on the first notification entry
7. Close the comments view using Escape key
8. Verify comments view is closed successfully
"
"passed","Tue Nov 11 14:01:18 UTC 2025","Tue Nov 11 14:01:39 UTC 2025","20586","tests","test_11_CMS_Notifications","","","","test_CMS_11_9_0_Access_Comment_From_Notification","
Test Case 209: Verify ability to access comment from notification.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Click on the first notification entry
7. Verify user is redirected to Comments view
8. Verify comment view access is successful
"
"passed","Tue Nov 11 13:50:03 UTC 2025","Tue Nov 11 13:50:32 UTC 2025","29595","tests","test_8_CMS_Video_Management","","","","test_NAF_8_7_0_Upload_Video_With_Unpublished_Status","
Test that an admin user can upload a new video to the platform with unpublished status.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Video section
4. Upload a new video with random title
5. Verify video is uploaded with unpublished status
6. Verify video appears in the videos list
"
"passed","Tue Nov 11 14:10:48 UTC 2025","Tue Nov 11 14:14:19 UTC 2025","210815","tests.android","test_4_Program_Management","TestProgramManagement","","","test_NAF_4_8_0_comment_under_enrolled_program","
    Test Case: NAF-110
    As a user I should be able to check programs details
    Scenario: Comment under enrolled program
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to the Programs tab
    3. Click on a program card
    4. If not enrolled, enroll first
    5. Click Day 1 video
    6. Click comments entry
    7. Click write a comment
    8. Enter comment and send
    9. Verify comment is posted
    "
"passed","Tue Nov 11 13:51:39 UTC 2025","Tue Nov 11 13:52:15 UTC 2025","36042","tests","test_8_CMS_Video_Management","","","","test_NAF_8_10_0_Delete_Video","
Test that an admin user can delete a video using the 3 dots menu.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Video section
4. Upload a new video with random title
5. Delete the video using 3 dots menu
6. Verify video is successfully deleted
"
"passed","Tue Nov 11 13:53:55 UTC 2025","Tue Nov 11 13:54:15 UTC 2025","20617","tests","test_9_Programs_Management","","","","test_NAF_9_2_0_View_Programs_List","
Test that an admin user can view all programs list.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Programs section
4. Verify programs list is displayed
5. Verify all programs are accessible
"
"passed","Tue Nov 11 13:49:48 UTC 2025","Tue Nov 11 13:50:08 UTC 2025","19018","tests.android","test_2_Authentication","TestAuthentication","","","test_NAF_2_3_0_successful_password_reset_request","
    Test Case: NAF-16
    As a user I want to reset my password if I forget it
    Scenario: Successful Password Reset Request
    
    Steps:
    1. Open the app, Go to the Login page
    2. Click the 'forgot password?' link
    3. Enter a valid registered email
    4. Click 'Submit' button
    "
