"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 01 12:43:48 UTC 2026","Thu Jan 01 12:44:49 UTC 2026","61389","tests.ios","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_4_0_modify_name","
    Test Case: NAF-55
    As a registered user I can view and update my profile settings
    Scenario: Modify Name
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Enter name
    5. Click on ""Save"" button
    "
"failed","Thu Jan 01 11:34:42 UTC 2026","Thu Jan 01 11:35:08 UTC 2026","25270","tests","test_8_CMS_Video_Management","","","","test_NAF_8_2_0_View_All_Videos_Uploaded","
Test that an admin user can view all videos uploaded to the CMS platform.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Video section
4. Verify all video columns are displayed correctly
5. Verify videos list is accessible
"
"passed","Thu Jan 01 12:45:46 UTC 2026","Thu Jan 01 12:46:20 UTC 2026","34343","tests.ios","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_4_0_change_password","
    Test Case: NAF-62, NAF-63
    As a registered user I can view and update my profile settings
    Scenario: Change Password
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Click on ""Change Password"" button
    6. Enter new password
    7. Enter confirm password
    8. Click on ""Save"" button
    9. Verify password is changed
    "
"passed","Thu Jan 01 11:59:02 UTC 2026","Thu Jan 01 11:59:54 UTC 2026","52296","tests","test_12_CMS_Communities","","","","test_NAF_12_6_0_pin_unpin_community_post","
Test Case 254: Verify Pinning a Post
Test Case 255: Verify Post Pinned to Top of Community Thread
Test Case 256: Verify Unpinning a Post

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Postpartum community page
4. Create a new post with image
5. Publish the post and verify creation
6. Pin the post
7. Unpin the post
8. Verify pin/unpin functionality works correctly
"
"failed","Thu Jan 01 13:17:31 UTC 2026","Thu Jan 01 13:17:58 UTC 2026","26314","tests.ios","test_14_Community","TestCommunityManagement","","","test_NAF_14_2_0_create_text_only_post","
    Test Case: NAF-266
    As a user I want to create text or text + image posts to share with the community
    Scenario: Verify creating a text-only post
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Click ""NEW POST"" button
    4. Enter text content
    5. Click ""Post"" button
    6. Verify post is created successfully
    
    Expected Result: Text-only post should be created and visible in the community feed
    "
"failed","Thu Jan 01 11:36:06 UTC 2026","Thu Jan 01 11:36:31 UTC 2026","24859","tests","test_8_CMS_Video_Management","","","","test_NAF_8_2_0_Videos_Uploaded_Sorted_By_Creation_Date","
Verify videos are sorted by creation date in descending order

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Video section
4. Verify all video columns are sorted by creation date in descending order
"
"passed","Thu Jan 01 12:05:55 UTC 2026","Thu Jan 01 12:06:10 UTC 2026","15326","tests.android","test_14_Community","TestCommunityManagement","","","test_NAF_14_2_0_verify_post_fields_after_sending","
    Test Case: NAF-268
    As a user I want to create text or text + image posts to share with the community
    Scenario: Verify post fields after sending
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Click ""NEW POST"" button
    4. Verify post input field is present and editable
    5. Enter text content
    6. Click ""Post"" button
    7. Verify post fields are cleared after sending
    
    Expected Result: Post input field should be present, editable, and cleared after posting
    "
"passed","Thu Jan 01 12:45:01 UTC 2026","Thu Jan 01 12:45:34 UTC 2026","33562","tests.ios","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_4_0_modify_mobile","
    Test Case: NAF-60
    As a registered user I can view and update my profile settings
    Scenario: Modify Mobile
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Enter mobile number
    5. Click on ""Save"" button   
    "
"passed","Thu Jan 01 12:43:11 UTC 2026","Thu Jan 01 12:43:36 UTC 2026","24569","tests.ios","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_2_0_update_bio","
    Test Case: NAF-37, NAF-39
    As a registered user I can view and update my bio
    Scenario: Update Bio
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Enter bio content
    5. Click on ""Save"" button
    6. Verify bio content is updated
    
    Expected Result: Bio content is updated
    "
"passed","Thu Jan 01 11:47:05 UTC 2026","Thu Jan 01 11:47:46 UTC 2026","40269","tests","test_9_Programs_Management","","","","test_NAF_9_9_0_Popular_Nutrition_One_Tag_Selected","
Verify user can only choose one tag

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Programs section
4. Create a new program with random title
5. Verify Popular or Nutrition tag is not selected by default
6. Toggle Popular or Nutrition tag
7. Verify tag is selected
8. Toggle Popular or Nutrition tag
9. Verify tag is not selected
6. Verify program is successfully deleted
"
"passed","Thu Jan 01 12:05:19 UTC 2026","Thu Jan 01 12:05:21 UTC 2026","1485","tests.android","test_14_Community","TestCommunityManagement","","","test_NAF_14_1_0_verify_community_feed_navigation","
    Test Case: NAF-265
    As a user, I want to join a community based on my selected stage during onboarding.
    Scenario: Verify community feed navigation
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Verify community feed is displayed
    4. Verify community feed navigation is working
    "
"passed","Thu Jan 01 11:47:53 UTC 2026","Thu Jan 01 11:48:27 UTC 2026","33827","tests.android","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_4_0_change_password","
    Test Case: NAF-62, NAF-63
    As a registered user I can view and update my profile settings
    Scenario: Change Password
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Click on ""Change Password"" button
    6. Enter new password
    7. Enter confirm password
    8. Click on ""Save"" button
    9. Verify password is changed
    "
"failed","Thu Jan 01 11:58:10 UTC 2026","Thu Jan 01 11:59:01 UTC 2026","51673","tests","test_12_CMS_Communities","","","","test_NAF_12_4_0_delete_edit_own_and_others_post","
Test Case 238: Verify Admin/Coach Can Edit Own Post
Test Case 239: Verify Admin/Coach Can Delete Own Post
Test Case 242: Verify Admin/Coach Can Edit Own Reply
Test Case 243: Verify Admin/Coach Can Delete Own Reply

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Postpartum community page
4. Create a new post with image
5. Publish the post and verify creation
6. Edit the post with new content
7. Add a comment to the post
8. Delete the comment
9. Delete the post
"
"passed","Thu Jan 01 11:36:31 UTC 2026","Thu Jan 01 11:37:08 UTC 2026","37316","tests","test_8_CMS_Video_Management","","","","test_NAF_8_3_0_Search_Videos","
Test that an admin user can search videos by video title.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Video section
4. Upload a new video with random title
5. Search for the uploaded video by title
6. Verify search results display the correct video
"
"passed","Thu Jan 01 11:52:51 UTC 2026","Thu Jan 01 11:53:39 UTC 2026","48057","tests.android","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_7_0_change_stage","
    Test Case: NAF-73 - NAF 81, random stage change
    As a registered user I can edit my current stage
    Scenario: Change Stage
    
    Steps:
    1. Open the app, assume the user is logged in   
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Click on ""Stage"" button
    5. Click on ""Change"" button
    6. Verify stage is changed
    "
"passed","Thu Jan 01 12:36:09 UTC 2026","Thu Jan 01 12:37:01 UTC 2026","51982","tests.ios","test_2_Authentication","TestAuthentication","","","test_NAF_2_4_0_stay_logged_in_quick","
    Test Case: NAF-19
    As a user, I want to stay logged in for as long as possible, so that I don't have to log in frequently
    Scenario: Stay Logged In (Quick Test - 30 seconds)
    
    Steps:
    1. Open the app, user is already logged in
    2. Close the app, wait for 30 seconds
    3. Open the app, User is still logged in and is redirected to the Home page
    "
"failed","Thu Jan 01 11:43:53 UTC 2026","Thu Jan 01 11:44:17 UTC 2026","24768","tests","test_9_Programs_Management","","","","test_NAF_9_2_0_View_Programs_List","
Test that an admin user can view all programs list.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Programs section
4. Verify programs list is displayed
5. Verify all programs are accessible
"
"passed","Thu Jan 01 11:39:45 UTC 2026","Thu Jan 01 11:41:07 UTC 2026","81984","tests.android","test_2_Authentication","TestAuthentication","","","test_NAF_2_5_0_logout_and_relogin","
    Test Case: NAF-20
    As a user, I want to log out and log back in
    Scenario: Logout and Relogin
    
    Steps:
    1. Open the app
    2. Go to ""My Profile"" button
    3. Click on ""Log out"" button
    4. Verify successful logout
    5. Click on ""Log in"" button
    6. Verify successful login
    "
"passed","Thu Jan 01 11:55:57 UTC 2026","Thu Jan 01 11:57:20 UTC 2026","83589","tests.android","test_4_Program_Management","TestProgramManagement","","","test_NAF_4_5_0_start_a_program","
    Test Case: NAF-98, NAF-99, NAF-105
    As a user I can enroll/unenroll any of the programs
    Scenario: Start a program
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to the Programs tab
    3. Click on a program card
    4. If not enrolled, enroll first
    5. Click 'Start Program' button
    6. Verify 'Day 1 complete!' popup is displayed
    7. Click 'Back Home' button
    "
"passed","Thu Jan 01 11:38:04 UTC 2026","Thu Jan 01 11:38:56 UTC 2026","52500","tests.android","test_2_Authentication","TestAuthentication","","","test_NAF_2_4_0_stay_logged_in_quick","
    Test Case: NAF-19
    As a user, I want to stay logged in for as long as possible, so that I don't have to log in frequently
    Scenario: Stay Logged In (Quick Test - 30 seconds)
    
    Steps:
    1. Open the app, user is already logged in
    2. Close the app, wait for 30 seconds
    3. Open the app, User is still logged in and is redirected to the Home page
    "
"passed","Thu Jan 01 11:54:48 UTC 2026","Thu Jan 01 11:55:13 UTC 2026","24786","tests","test_12_CMS_Communities","","","","test_NAF_12_1_0_View_All_Communities","
Test Case 224: Verify Community Groups Visibility in CMS

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Postpartum community page
4. Verify visibility of all community groups
5. Check each community individually (Pregnant, Trying to Conceive, Postpartum)
"
"passed","Thu Jan 01 12:34:43 UTC 2026","Thu Jan 01 12:35:22 UTC 2026","38865","tests.ios","test_2_Authentication","TestAuthentication","","","test_NAF_2_2_0_successful_login","
    Test Case: NAF-12
    As a user, I want to log in with my email and password
    Scenario: Successful Login
    
    Steps:
    1. Open the app
    2. Click on ""Log in"" button
    3. Click on ""Sign in with your email"" button
    4. Enter valid email and password
    5. Click ""Log in"" button
    6. Verify successful login
    
    Expected Result: User should be successfully logged in and redirected to the main app
    "
"passed","Thu Jan 01 12:49:09 UTC 2026","Thu Jan 01 12:49:46 UTC 2026","36768","tests.ios","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_5_0_add_kids","
    Test Case: NAF-42
    As a registered user I can add my kids info in my profile page
    Scenario: Add Kids
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Add a child"" button
    4. Enter child's name
    5. Enter child's age
    6. Click on ""Save"" button
    7. Verify child's info is added
    "
"passed","Thu Jan 01 11:45:42 UTC 2026","Thu Jan 01 11:46:25 UTC 2026","43306","tests","test_9_Programs_Management","","","","test_NAF_9_8_0_Edit_Program","
Test that an admin user can create and edit programs.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Programs section
4. Create a new program with random title
5. Wait for page to load after program creation
6. Edit the created program
7. Verify changes are saved successfully
"
"passed","Thu Jan 01 12:50:52 UTC 2026","Thu Jan 01 12:51:42 UTC 2026","49933","tests.ios","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_7_0_change_stage","
    Test Case: NAF-73 - NAF 81, random stage change
    As a registered user I can edit my current stage
    Scenario: Change Stage
    
    Steps:
    1. Open the app, assume the user is logged in   
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Click on ""Stage"" button
    5. Click on ""Change"" button
    6. Verify stage is changed
    "
"passed","Thu Jan 01 11:49:59 UTC 2026","Thu Jan 01 11:50:35 UTC 2026","35929","tests","test_11_CMS_Notifications","","","","test_CMS_11_5_0_Mark_Notification_As_Unread","
Test Case 204: Verify the ""Mark as unread"" functionality after marking as read.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Switch to Read tab
5. Mark the first read notification as unread
6. Verify notification has been marked as unread
"
"passed","Thu Jan 01 11:33:18 UTC 2026","Thu Jan 01 11:33:40 UTC 2026","21840","tests","test_8_CMS_Video_Management","","","","test_NAF_8_1_0_Navigate_To_Video_Section","
Test that an admin user can navigate to the Video section of the CMS platform through the sidebar menu.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Video section via sidebar menu
4. Verify successful navigation to video section
"
"passed","Thu Jan 01 12:53:14 UTC 2026","Thu Jan 01 12:53:59 UTC 2026","45466","tests.ios","test_4_Program_Management","TestProgramManagement","","","test_NAF_4_3_0_view_recommended_programs","
    Test Case: NAF-93, NAF-96, NAF-97
    As a user on the home page I should be able to see the list of recommended programs
    Scenario: View list of recommended programs
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to the Programs tab
    3. Verify the list of recommended programs is displayed
    4. Click on a program card
    5. Verify program detail page is displayed
    6. Verify program card information is displayed
    7. Verify program detail page is displayed
    "
"passed","Thu Jan 01 12:40:26 UTC 2026","Thu Jan 01 12:40:48 UTC 2026","21951","tests.ios","test_2_Authentication_logout","TestLogout","","","test_logout_returns_to_welcome_page","
    Test Case: NAF-433
    As a user, I want to be able to log out from the app
    Scenario: Logout
    
    Steps:
    1. Open the app
    2. Go to ""My Profile"" button
    3. Click on ""Log out"" button
    4. Verify successful logout
    
    Expected Result: User should be successfully logged out and redirected to the welcome page
    "
"passed","Thu Jan 01 11:51:10 UTC 2026","Thu Jan 01 11:51:45 UTC 2026","35424","tests.android","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_5_0_add_kids","
    Test Case: NAF-42
    As a registered user I can add my kids info in my profile page
    Scenario: Add Kids
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Add a child"" button
    4. Enter child's name
    5. Enter child's age
    6. Click on ""Save"" button
    7. Verify child's info is added
    "
"passed","Thu Jan 01 11:50:58 UTC 2026","Thu Jan 01 11:51:22 UTC 2026","24478","tests","test_11_CMS_Notifications","","","","test_CMS_11_7_0_Mark_Single_Notification_As_Read_Unread","
Test Case 207: Verify marking a single notification as read and unread.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Mark a single notification as read
5. Mark the same notification as unread
6. Verify status changes correctly
"
"passed","Thu Jan 01 11:52:52 UTC 2026","Thu Jan 01 11:53:25 UTC 2026","32623","tests","test_11_CMS_Notifications","","","","test_CMS_11_11_0_Reply_To_Program_Step_Thread","
Test Case 211: Verify ability to reply to program step thread from notification.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Click on the first notification entry
7. Reply to the program step thread
8. Verify reply functionality works correctly
"
"passed","Thu Jan 01 11:51:22 UTC 2026","Thu Jan 01 11:51:46 UTC 2026","23610","tests","test_11_CMS_Notifications","","","","test_CMS_11_8_0_Notification_Status_After_Page_Reload","
Test Case 208: Verify notification status persists after page reload.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Mark a notification as read/unread
5. Reload the page
6. Verify notification moved to correct tab
7. Verify status persists after reload
"
"passed","Thu Jan 01 11:33:52 UTC 2026","Thu Jan 01 11:34:38 UTC 2026","45509","tests.android","test_2_Authentication","TestAuthentication","","","test_NAF_2_2_0_login_with_wrong_password","
    Test Case: NAF-14
    As a user, I want to log in with my email and password
    Scenario: Login Unsuccessful due to Incorrect Password
    
    Steps:
    1. Open the app
    2. Click on ""Log in"" button
    3. Click on ""Sign in with your email"" button
    4. Enter valid email: qingqin@topflightapps.com
    5. Enter incorrect password: Aa1234567
    6. Click ""Log in"" button
    7. Verify error message appears
    
    Expected Result: Error message ""The password you entered is incorrect"" should be displayed
    "
"passed","Thu Jan 01 11:32:08 UTC 2026","Thu Jan 01 11:32:49 UTC 2026","41506","tests","test_7_CMS_Authentication","","","","test_NAF_7_4_0_Edit_Profile","
Test that a user with admin role can access the profile page and edit profile information.

Test Steps:
1. Launch the browser
2. Go to the login page
3. Enter the admin credentials
4. Click the login button
5. Verify that the user is logged in
6. Click the profile button
7. Verify that the user is on the profile page
8. Click the edit profile button
9. Enter the new profile information
10. Click the save button
11. Verify that the profile information is updated
"
"passed","Thu Jan 01 11:53:48 UTC 2026","Thu Jan 01 11:54:12 UTC 2026","24300","tests","test_11_CMS_Notifications","","","","test_CMS_11_13_0_Delete_From_Three_Dots_Menu","
Test Case 213: Verify ability to delete notification from 3 dots menu.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Delete notification from 3 dots menu
7. Verify notification is deleted successfully
"
"passed","Thu Jan 01 12:51:46 UTC 2026","Thu Jan 01 12:53:10 UTC 2026","84314","tests.ios","test_4_Program_Management","TestProgramManagement","","","test_NAF_4_2_0_valid_program_selection_and_start","
    Test Case: NAF-91
    As a user during onboarding, I should be able to start one of the recommended programs right from the onboarding
    Scenario: Valid program selection and start
    Steps:
    1. Open the app, assume the user is logged in
    2. Click on first recommended program
    3. Verify 'Start Program' button is displayed
    4. Click on 'Start Program' button
    5. Finish first day of the program
    "
"passed","Thu Jan 01 12:06:20 UTC 2026","Thu Jan 01 12:06:20 UTC 2026","0","tests.android","test_14_Community","TestCommunityManagement","","","test_NAF_14_2_0_verify_edit_post_after_sending","
    Test Case: NAF-432
    As a user I want to create text or text + image posts to share with the community
    Scenario: Verify edit post after sending
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Find first post with three dots (more options)
    4. Click three dots and check for Edit option
    5. If Edit option exists, click Edit
    6. Update post text to ""Test edit post""
    7. Click Post button
    8. Verify updated post is visible in feed
    
    Expected Result: Post should be editable if edit functionality is implemented
    "
